"id","assetgroup","assettype","associationstatus","subnetworkname","creationdate","creator","lastupdate","updatedby","boundary","globalid","rw_name","notes","lifecyclestatus","legacyoid","legacyguid","address","city","county","operatingclass","ownedby","region","state","stationid","zip","stationguid","geoworxkey","shape_starea","shape_stlength","esri_layer_name","myw_geometry_world_name","myw_orientation_boundary"
436,"Electric Substation Boundary","Substation","Container","385038::385055::385066::455001::455002::455003::455004::455031::455032::455033::695068::Mill Creek 69kv Bus A::Mill Creek 69kv Bus B::Mill Creek 345kv Bus A::Mill Creek 345kv Bus B::Mill Creek 138kv Bus A::Mill Creek 138kv Bus B::385034::Mill Creek 138kv Transfer Bus::385056::452405","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E610000001000000220000008522545C217A55C02B18A52ACF06434000000000E3361A3F0000000000000000C2B45B05037A55C0135D5613C106434000000000E3361A3F00000000000000001A98F1DE017A55C013BE493CC606434000000000E3361A3F0000000000000000727B28D0017A55C06499D193C606434000000000E3361A3F00000000000000006143E1C4017A55C00D57A5ECC606434000000000E3361A3F0000000000000000CE5927BD017A55C006136B46C706434000000000E3361A3F00000000000000006B9002B9017A55C05EF4C7A0C706434000000000E3361A3F0000000000000000CF1877B8017A55C02D8960FBC706434000000000E3361A3F0000000000000000388085BB017A55C01A23D955C806434000000000E3361A3F0000000000000000FCAE2AC2017A55C03134D6AFC806434000000000E3361A3F0000000000000000A4EB5FCC017A55C070ABFC08C906434000000000E3361A3F0000000000000000C1E11ADA017A55C00C51F260C906434000000000E3361A3F00000000000000005DAC4DEB017A55C0A4215EB7C906434000000000E3361A3F000000000000000007E4E6FF017A55C06EA8E80BCA06434000000000E3361A3F000000000000000076B0D117027A55C09D573C5ECA06434000000000E3361A3F000000000000000069E91192057A55C06478B16EDA06434000000000E3361A3F0000000000000000AD9DDB580A7A55C07BFD671BE306434000000000E3361A3F0000000000000000EB61E9BB177A55C0956DE17BDD06434000000000E3361A3F00000000000000005300606B187A55C0882053E0DC06434000000000E3361A3F000000000000000062D6E118197A55C027F15F3FDC06434000000000E3361A3F000000000000000062EB5DC4197A55C0D69D1799DB06434000000000E3361A3F00000000000000004179C36D1A7A55C0766A8AEDDA06434000000000E3361A3F00000000000000003EEE01151B7A55C0DB1EC93CDA06434000000000E3361A3F00000000000000007EEE08BA1B7A55C02B05E586D906434000000000E3361A3F0000000000000000AC55C85C1C7A55C024E8EFCBD806434000000000E3361A3F00000000000000008C3830FD1C7A55C06011FC0BD806434000000000E3361A3F00000000000000008BE6309B1D7A55C08E471C47D706434000000000E3361A3F000000000000000042EBBA361E7A55C097CC637DD606434000000000E3361A3F00000000000000000110BFCF1E7A55C0CA5BE6AED506434000000000E3361A3F0000000000000000485D2E661F7A55C0CF27B8DBD406434000000000E3361A3F00000000000000003C1CFAF91F7A55C0D4D8ED03D406434000000000E3361A3F00000000000000001BD8138B207A55C06A8A9C27D306434000000000E3361A3F0000000000000000A45F6D19217A55C082C9D946D206434000000000E3361A3F00000000000000008522545C217A55C02B18A52ACF06434000000000E3361A3F0000000000000000","{D515E675-A4AB-477F-B8AD-04DE7D83B9BF}","MILL CREEK SWITCHING",NULL,"In Service",1246,"{C31A9E5C-5592-4A67-937E-DF4E8BAE3AB2}","14660 Dixie Highway","Louisville","Jefferson","Transmission","LG&E","Louisville","KY","MC","40272","{C31A9E5C-5592-4A67-937E-DF4E8BAE3AB2}",NULL,"122710.52845562059","1465.5462350366604","Structure Boundary","geo","0"
684,"Electric Substation Boundary","Substation","Container","694054::694051","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E6100000010000000500000069B1237ABA0955C03D7AC93F9D5E424000000000E3361A3F000000000000000062A02CECB80955C0941473F2965E424000000000E3361A3F00000000000000009E9ED1D0B50955C0BC6B4BAF995E424000000000E3361A3F00000000000000005A2CFFC1B70955C08BD4E6549F5E424000000000E3361A3F000000000000000069B1237ABA0955C03D7AC93F9D5E424000000000E3361A3F0000000000000000","{349BBA56-BA51-46D7-9D88-F3C53CD193E7}","WILLIAMSBURG S.S.",NULL,"In Service",1508,"{38DB37E9-7CD5-499C-8C29-DD9E810C66EC}","Campbell Hill Road","Williamsburg","Whitley","Transmission","KU","Mountain","KY","177","40769","{38DB37E9-7CD5-499C-8C29-DD9E810C66EC}",NULL,"4296.722378524165","264.2871035308622","Structure Boundary","geo","0"
32,"Electric Substation Boundary","Substation","Container","382016::692002::692033::Bardstown Switching 138kv Bus::Bardstown Switching 69kv Bus::382015::692001","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000A81029CEDA5A55C06F0C9D195AE9424000000000E3361A3F0000000000000000AE7A70E7CF5A55C0A2E776655DE9424000000000E3361A3F0000000000000000D01C0BDED15A55C0305DC9BA6CE9424000000000E3361A3F0000000000000000F9299BD8DC5A55C02A04B83B69E9424000000000E3361A3F0000000000000000A81029CEDA5A55C06F0C9D195AE9424000000000E3361A3F0000000000000000","{519F489E-00C1-42A2-B427-F2DD4F0AC862}","BARDSTOWN SWITCHING",NULL,"In Service",833,"{CC73DC4A-88D2-4FC9-B68D-99626D492C7A}","285 Spencer Mattingly Ln.","Bardstown","Nelson","Transmission","KU","Louisville","KY","155","40004","{CC73DC4A-88D2-4FC9-B68D-99626D492C7A}",NULL,"33976.92922456639","738.8601497793829","Structure Boundary","geo","0"
43,"Electric Substation Boundary","Substation","Container","692006","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E6100000010000000B0000009C738A5D63EE54C0B144E2A731CB4240000000000000000000000000000000006328643F63EE54C0416471E432CB424000000000000000000000000000000000CC02050D63EE54C078621BA833CB424000000000000000000000000000000000F2D87F8F62EE54C08013EB7235CB42400000000000000000000000000000000095BA569962EE54C061BAF98437CB4240000000000000000000000000000000006134CD066BEE54C0233513C237CB4240000000000000000000000000000000006D71272C6BEE54C0BF39730E2DCB4240000000000000000000000000000000005C2011E265EE54C0304E17D82CCB4240000000000000000000000000000000001A55E1B463EE54C0EBD3CFEA30CB42400000000000000000000000000000000063A9C4B563EE54C0C1BED5EA30CB4240000000000000000000000000000000009C738A5D63EE54C0B144E2A731CB424000000000000000000000000000000000","{D55B23C3-19B0-4687-9172-931764325B88}","BEATTYVILLE SWITCHING",NULL,"In Service",844,"{12E19693-E9B6-4C56-9474-640115A4993A}","2323 Highway 52 W","Beattyville","Lee","Transmission","KU","Mountain","KY","111","41311","{12E19693-E9B6-4C56-9474-640115A4993A}",NULL,"15712.55140367114","499.08387550557313","Structure Boundary","geo","0"
364,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E6100000010000000500000004C6B8FE432455C09125E0366ECF424000000000E3361A3F0000000000000000FD6715D6412455C0C03C3BF265CF424000000000E3361A3F000000000000000083FF73963A2455C0236B4E356BCF424000000000E3361A3F0000000000000000CFE69CDB3C2455C09E291C4173CF424000000000E3361A3F000000000000000004C6B8FE432455C09125E0366ECF424000000000E3361A3F0000000000000000","{46724F31-5C04-4215-96A0-8A6041AD2808}","LANCASTER SWITCHING",NULL,"In Service",1173,"{A914861A-9E5B-4998-96A9-8E86AAC5D5EF}","305 Davis Avenue","Lancaster","Garrard","Transmission","KU","Central","KY","137","40444","{A914861A-9E5B-4998-96A9-8E86AAC5D5EF}",NULL,"13764.962180756682","476.35606689458956","Structure Boundary","geo","0"
371,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000156CFB15D44F55C02FB23F6953C9424000000000E3361A3F00000000000000002ABF4EA5D24F55C0239301644EC9424000000000E3361A3F0000000000000000195CDD9ACC4F55C02CEBE66552C9424000000000E3361A3F0000000000000000B07503F2CD4F55C0AAA6EB8557C9424000000000E3361A3F0000000000000000156CFB15D44F55C02FB23F6953C9424000000000E3361A3F0000000000000000","{A4707708-AADA-4F82-82C8-F9071B23522F}","LEBANON CITY CAPACITOR",NULL,"In Service",1180,"{D02513AC-CDB6-4C14-952F-160CFBCF5796}","351 E Water St.","Lebanon","Marion","Transmission","KU","Central","KY","294","40033","{D02513AC-CDB6-4C14-952F-160CFBCF5796}",NULL,"7181.849097828629","356.60419179901345","Structure Boundary","geo","0"
379,"Electric Substation Boundary","Substation","Container","381001::691016::691028::Leitchfield Switching 69kv Bus","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000BC761C98E99355C015783BB298BD424000000000E3361A3F000000000000000016F2FE88E99355C04A44A10B89BD424000000000E3361A3F00000000000000003753ED01E49355C0CEA3E64E89BD424000000000E3361A3F0000000000000000F341AF15E49355C003ABED6899BD424000000000E3361A3F0000000000000000BC761C98E99355C015783BB298BD424000000000E3361A3F0000000000000000","{61870621-8875-4C9E-A32B-19979B90215E}","LEITCHFIELD SWITCHING",NULL,"In Service",1188,"{665E2691-F69D-42EA-BE51-F4DAFE03C10B}","962 OWENSBORO RD.","Leitchfield","Grayson","Transmission","KU","Western","KY","168","42754","{665E2691-F69D-42EA-BE51-F4DAFE03C10B}",NULL,"17247.710451421557","548.6599734539006","Structure Boundary","geo","0"
501,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000019000000303DEBD06FF054C0BC0485DCA665424000000000E3361A3F00000000000000004947668E6DF054C059C1CA38A765424000000000E3361A3F00000000000000006BED464B6BF054C02CE9B18AA765424000000000E3361A3F0000000000000000F7939F0769F054C050E237D2A765424000000000E3361A3F0000000000000000A1A382C366F054C03F675A0FA865424000000000E3361A3F0000000000000000D988027F64F054C0F4861742A865424000000000E3361A3F000000000000000037B3313A62F054C0E7A46D6AA865424000000000E3361A3F0000000000000000E49422F55FF054C028795B88A865424000000000E3361A3F000000000000000007A2E7AF5DF054C06110E09BA865424000000000E3361A3F00000000000000002650936A5BF054C0E1CBFAA4A865424000000000E3361A3F00000000000000009915382559F054C0A561ABA3A865424000000000E3361A3F0000000000000000F268E8DF56F054C054DCF197A865424000000000E3361A3F000000000000000060C0B69A54F054C0409BCE81A865424000000000E3361A3F00000000000000002391B55552F054C065524261A865424000000000E3361A3F0000000000000000ED4EF71050F054C0640A4E36A865424000000000E3361A3F00000000000000004E6B8ECC4DF054C07520F300A865424000000000E3361A3F0000000000000000DEC7EEFB4DF054C09B23B199B765424000000000E3361A3F000000000000000018FA35DE51F054C00E87B9ABB765424000000000E3361A3F0000000000000000BFD40B3452F054C0A8A25627EE65424000000000E3361A3F000000000000000068DF4DC754F054C086629905FE65424000000000E3361A3F0000000000000000276905FE60F054C094E43F4EFD65424000000000E3361A3F0000000000000000591541C660F054C0EA095766E165424000000000E3361A3F00000000000000000A42C59F67F054C09326B0E7D665424000000000E3361A3F00000000000000009B019C7570F054C0C90C8473D665424000000000E3361A3F0000000000000000303DEBD06FF054C0BC0485DCA665424000000000E3361A3F0000000000000000","{60E497DF-B0C0-4B3E-8036-80BF82D80A6D}","PINEVILLE TRANSMISSION",NULL,"In Service",1317,"{F0069D60-D302-4D22-B090-93C8FD50567A}","48 KU Drive","Four Mile","Bell","Transmission","KU","Mountain","KY","192","40939","{F0069D60-D302-4D22-B090-93C8FD50567A}",NULL,"408603.5299837776","3023.8433288219603","Structure Boundary","geo","0"
546,"Electric Substation Boundary","Substation","Container","382029::692027::692053::Rogersville Switching 69kv","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000F8E04217957B55C0AC4BA6EEF3E7424000000000E3361A3F00000000000000005A24034A987B55C0C2E0E397DBE7424000000000E3361A3F000000000000000076B9F7AE8C7B55C013A6AA77D7E7424000000000E3361A3F00000000000000009547BC48897B55C0E0F97A72F0E7424000000000E3361A3F0000000000000000F8E04217957B55C0AC4BA6EEF3E7424000000000E3361A3F0000000000000000","{79118E2D-2E33-47EB-9B33-C8425A3A2511}","ROGERSVILLE SWITCHING",NULL,"In Service",1363,"{2E5CDD82-D499-4708-BC59-22F948A33696}","460 Shelton Rd.","Radcliff","Hardin","Transmission","KU","Louisville","KY","160","40160","{2E5CDD82-D499-4708-BC59-22F948A33696}",NULL,"59014.33327144459","981.6729942097768","Structure Boundary","geo","0"
457,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E610000001000000050000004DDED49A264955C06B9252E49A57434000000000E3361A3F0000000000000000DA3F0354234955C0723F24809457434000000000E3361A3F0000000000000000B0B84280204955C01020D3B29A57434000000000E3361A3F000000000000000006E793B2234955C00E26AA3CA057434000000000E3361A3F00000000000000004DDED49A264955C06B9252E49A57434000000000E3361A3F0000000000000000","{E734814C-6BAF-4797-82B2-CE95636F9244}","NAS",NULL,"In Service",1268,"{251E2C40-2DE4-4D48-9C37-940C8CD7784C}","7202 Highway 42E","Ghent","Carroll",NULL,"KU","Bluegrass","KY","994-7","41045","{251E2C40-2DE4-4D48-9C37-940C8CD7784C}",NULL,"6929.518016892842","336.90926769446895","Structure Boundary","geo","0"
353,"Electric Substation Boundary","Substation","Container","694024::694025::694052::KU Park 69kv Bus::KU Park 69kv Transfer::694026","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E61000000100000005000000A4C3220F8EF054C06DF2379A0966424000000000E3361A3F000000000000000007C5373388F054C071F29EFE0366424000000000E3361A3F0000000000000000AE2511F582F054C0484336F41266424000000000E3361A3F00000000000000007CE867A288F054C01EBDDE2A1866424000000000E3361A3F0000000000000000A4C3220F8EF054C06DF2379A0966424000000000E3361A3F0000000000000000","{007C6664-2ABB-4184-84CD-B06EE628F7C8}","K.U. PARK",NULL,"In Service",1162,"{B6811C8F-7FA8-441E-8456-823EE5CCBEC3}","48 KU Drive","Fourmile","Bell","Transmission","KU","Mountain","KY","027","40939","{B6811C8F-7FA8-441E-8456-823EE5CCBEC3}",NULL,"22642.392266565857","618.1798023836321","Structure Boundary","geo","0"
650,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E61000000100000005000000DB0FA5CBA69554C0D978232F7D75424000000000E3361A3F0000000000000000C8C6EE7BA19554C09C7524957975424000000000E3361A3F0000000000000000F4FB893A9E9554C054F082BB8575424000000000E3361A3F000000000000000072FEF68DA39554C00287ACB18975424000000000E3361A3F0000000000000000DB0FA5CBA69554C0D978232F7D75424000000000E3361A3F0000000000000000","{431865AD-358D-4FC8-B81B-A76F14FB8D34}","VIRGINIA CITY DISTRIBUTION",NULL,"In Service",1473,"{2AE6DD35-C97F-416E-8DF2-142B60F80F08}","3410-A Russell Creek Rd.","Virginia City","Wise","Transmission","KU","Mountain","VA","230","24283","{2AE6DD35-C97F-416E-8DF2-142B60F80F08}",NULL,"15438.32925022592","505.1462565508989","Structure Boundary","geo","0"
1,"Electric Substation Boundary","Substation","Container","693349","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E610000001000000060000004097986B42FB54C08CC928323909434000000000E3361A3F0000000000000000D0FE2C2C45FB54C0656260204109434000000000E3361A3F0000000000000000424D71504AFB54C0D49FD45C3D09434000000000E3361A3F0000000000000000016386DD47FB54C05CD37EFA3509434000000000E3361A3F00000000000000004A046BE146FB54C0FF6B0A993509434000000000E3361A3F00000000000000004097986B42FB54C08CC928323909434000000000E3361A3F0000000000000000","{4EFEE639-64A8-4103-AD96-BC7A74CF1C3E}","A O SMITH",NULL,"In Service",802,"{4E0E1B7E-6F9D-4E8C-85C0-47A2F8932C36}","1871 Owingsville Rd.","Mt. Sterling","Montgomery",NULL,"KU","Bluegrass","KY","456","40353","{4E0E1B7E-6F9D-4E8C-85C0-47A2F8932C36}",NULL,"10197.543442684819","398.5088051642788","Structure Boundary","geo","0"
20,"Electric Substation Boundary","Substation","Container","385038::385039","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E6100000010000000500000024E7B5E8597755C037F47FE9570D434000000000E3361A3F0000000000000000D83B22F34B7755C08A9001C64D0D434000000000E3361A3F000000000000000086C79FDD477755C0381439F75D0D434000000000E3361A3F0000000000000000792E5405557755C039F1C63A670D434000000000E3361A3F000000000000000024E7B5E8597755C037F47FE9570D434000000000E3361A3F0000000000000000","{7B22768C-6A01-401C-B392-76C2710807F4}","ASHBY",NULL,"In Service",821,"{06B049C3-ACC4-44A1-8171-E346A2FF4894}","5400 Vesper Lane","Louisville","Jefferson",NULL,"LG&E","Louisville","KY","740","40272","{06B049C3-ACC4-44A1-8171-E346A2FF4894}",NULL,"50176.676960632845","907.0644068351038","Structure Boundary","geo","0"
30,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E610000001000000050000003F1726407E5D55C003B70D64BBE7424000000000E3361A3F0000000000000000AFA4DF567A5D55C0BE74BBA2BCE7424000000000E3361A3F0000000000000000D5BB2AC9795D55C0592EB931C2E7424000000000E3361A3F00000000000000008274FE8B7F5D55C0ABD41CC5C4E7424000000000E3361A3F00000000000000003F1726407E5D55C003B70D64BBE7424000000000E3361A3F0000000000000000","{A12DDF54-CD7A-47D2-95FD-4C27A8C12C06}","BARDSTOWN CITY",NULL,"In Service",831,"{47BF9898-F870-4D43-B1DA-B24085D7AE63}","120 Old Bloomfield Pike","Bardstown","Nelson",NULL,"KU","Louisville","KY","619","40004","{47BF9898-F870-4D43-B1DA-B24085D7AE63}",NULL,"7028.310139707506","345.0957911446173","Structure Boundary","geo","0"
33,"Electric Substation Boundary","Substation","Container","691002","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E6100000010000000500000009024414684056C0AD8606FA5A70424000000000E3361A3F0000000000000000C3550092644056C044793C626170424000000000E3361A3F00000000000000001A469BC5674056C0CC7EE0DA6570424000000000E3361A3F0000000000000000EB8C6F2B6B4056C0403E759B5F70424000000000E3361A3F000000000000000009024414684056C0AD8606FA5A70424000000000E3361A3F0000000000000000","{251ED01F-BD2D-4525-8F25-58DCB36CFB12}","BARDWELL",NULL,"In Service",834,"{841DF322-4AB8-49D3-9858-6A0498487D64}","Hillsdale Street","Bardwell","Carlisle",NULL,"KU","Western","KY","758","42023","{841DF322-4AB8-49D3-9858-6A0498487D64}",NULL,"7066.941855891836","338.2056383429215","Structure Boundary","geo","0"
34,"Electric Substation Boundary","Substation","Container","691006","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E61000000100000005000000862F2581C34256C0C5654AA56E87424000000000E3361A3F00000000000000005317CC60BE4256C06A26BD907187424000000000E3361A3F000000000000000069E8EC88C04256C0C7A35DAA7987424000000000E3361A3F0000000000000000BA7E397EC54256C01FEEFBB97687424000000000E3361A3F0000000000000000862F2581C34256C0C5654AA56E87424000000000E3361A3F0000000000000000","{7F94FCCD-B62A-4619-87C2-7FC5705883FA}","BARLOW",NULL,"In Service",835,"{00C7EAAE-A518-4674-846E-F288A747FF46}","433 Oscar Rd","Barlow","Ballard",NULL,"KU","Western","KY","195","42024","{00C7EAAE-A518-4674-846E-F288A747FF46}",NULL,"9275.062242567576","385.4346975084874","Structure Boundary","geo","0"
42,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E61000000100000005000000B1D19E5506EE54C0FE043F1338CA424000000000E3361A3F0000000000000000DAA1D36C03EE54C062A95A2D37CA424000000000E3361A3F00000000000000000C019B6402EE54C021FC17993FCA424000000000E3361A3F000000000000000065370F5705EE54C0308A754240CA424000000000E3361A3F0000000000000000B1D19E5506EE54C0FE043F1338CA424000000000E3361A3F0000000000000000","{743DB0D7-0066-4D57-A1E4-7FD782ABDA6D}","BEATTYVILLE",NULL,"In Service",843,"{6B491537-0164-44AA-826A-BE7FD707F875}","950 W Main St.","Beattyville","Lee",NULL,"KU","Mountain","KY","E10","41311","{6B491537-0164-44AA-826A-BE7FD707F875}",NULL,"4933.200367095155","293.01471528477686","Structure Boundary","geo","0"
55,"Electric Substation Boundary","Substation","Container","691014","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E61000000100000005000000F4AEE8E230C555C0CA17670FF89F424000000000E3361A3F0000000000000000241BD5472BC555C08DA53149F49F424000000000E3361A3F0000000000000000C715B61E29C555C01441D8CDFC9F424000000000E3361A3F0000000000000000E88ED0AD2EC555C0BCA2C15A00A0424000000000E3361A3F0000000000000000F4AEE8E230C555C0CA17670FF89F424000000000E3361A3F0000000000000000","{6B2D1CFB-87A4-41A5-9A3E-05A7FCF2E8A7}","BEVIER",NULL,"In Service",856,"{7C5DC72E-A3E8-4E56-AB10-68E2EC9B5581}","2665 S R 2107","Cleaton","Muhlenberg",NULL,"KU","Western","KY","142","42332","{7C5DC72E-A3E8-4E56-AB10-68E2EC9B5581}",NULL,"10842.151068013865","416.69691699905906","Structure Boundary","geo","0"
58,"Electric Substation Boundary","Substation","Container","695016::695047::Bishop 69kv Bus","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E61000000100000006000000D7AD3452656C55C0D94EFCA52018434000000000E3361A3F000000000000000083A5BF74606C55C0DABEA80B2618434000000000E3361A3F00000000000000002AAA2022606C55C070A7E0C02A18434000000000E3361A3F00000000000000002F3DF6E4666C55C02FA9CA542C18434000000000E3361A3F0000000000000000D3D0B74C696C55C0FCD79D472918434000000000E3361A3F0000000000000000D7AD3452656C55C0D94EFCA52018434000000000E3361A3F0000000000000000","{49DE157B-3BAF-4A6C-85DB-D9B9DC2EAE78}","BISHOP",NULL,"In Service",859,"{229B7984-0767-4C06-BA26-4FF47AC6FA11}","3920 Bishop Lane","Louisville","Jefferson",NULL,"LG&E","Louisville","KY","737","40218","{229B7984-0767-4C06-BA26-4FF47AC6FA11}",NULL,"12726.340614934525","449.57251356886695","Structure Boundary","geo","0"
65,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E610000001000000050000009C5AE660411055C085017044E8D7424000000000E3361A3F00000000000000001EC3C9BA3E1055C009A64952E8D7424000000000E3361A3F00000000000000005170A5D03E1055C0FDF75B2CF0D7424000000000E3361A3F00000000000000003888F664411055C0D20EC029F0D7424000000000E3361A3F00000000000000009C5AE660411055C085017044E8D7424000000000E3361A3F0000000000000000","{5AB0D53B-B6D4-4933-9352-7D576F2ED2C3}","BLUEGRASS ORDINANCE",NULL,"In Service",866,"{53330C69-D78D-4E44-94BA-7CCB252F3FF2}","2200 Berea Rd.","Richmond","Madison",NULL,"KU","Bluegrass","KY","650","40475","{53330C69-D78D-4E44-94BA-7CCB252F3FF2}",NULL,"4039.629917868101","267.3364982312855","Structure Boundary","geo","0"
67,"Electric Substation Boundary","Substation","Container","694003::694005::Bond 69kv Bus","01/14/2020","ELECTRIC","05/02/2023","E029673@LGEADINT","01030000E0E6100000010000000500000070F84FC84F9E54C0F13CB006CE79424000000000E3361A3F000000000000000050229D39479E54C081DA5CD9CE79424000000000E3361A3F0000000000000000757E96BA479E54C0B5CF8AD4D879424000000000E3361A3F0000000000000000BF07C327509E54C0C25407B5D979424000000000E3361A3F000000000000000070F84FC84F9E54C0F13CB006CE79424000000000E3361A3F0000000000000000","{756EF0C2-53AF-4AA1-B4D5-069664493F4E}","BOND",NULL,"In Service",868,"{6C32C324-738D-4027-A6F3-57D292614F3D}","125 Litchfield St. N.W.","Coeburn","Wise",NULL,"KU","Mountain","VA","158","24230","{6C32C324-738D-4027-A6F3-57D292614F3D}",NULL,"18226.54231782856","544.753080493424","Structure Boundary","geo","0"
